,ts,id,T,P
0,186131,BARO0,1802,96118
1,186131,BARO1,1814,96091
2,186131,BARO2,1798,96259
3,186141,BARO0,1800,96094
4,186141,BARO1,1812,96128
5,186141,BARO2,1798,96259
6,186151,BARO0,1802,96057
7,186151,BARO1,1814,96151
8,186151,BARO2,1796,96256
9,186161,BARO0,1800,96094
10,186161,BARO1,1814,96131
11,186161,BARO2,1798,96239
12,186171,BARO0,1802,96118
13,186171,BARO1,1816,96115
14,186171,BARO2,1796,96256
15,186181,BARO0,1802,96057
16,186181,BARO1,1816,96135
17,186181,BARO2,1798,96259
18,186191,BARO0,1802,96098
19,186191,BARO1,1814,96131
20,186191,BARO2,1798,96259
21,186201,BARO0,1800,96074
22,186201,BARO1,1816,96135
23,186201,BARO2,1796,96256
24,186211,BARO0,1800,96135
25,186211,BARO1,1816,96155
26,186211,BARO2,1798,96259
27,186221,BARO0,1800,96115
28,186221,BARO1,1814,96111
29,186221,BARO2,1798,96259
30,186231,BARO0,1800,96074
31,186231,BARO1,1814,96131
32,186231,BARO2,1798,96259
33,186241,BARO0,1802,96077
34,186241,BARO1,1814,96131
35,186241,BARO2,1796,96256
36,186251,BARO0,1802,96077
37,186251,BARO1,1814,96111
38,186251,BARO2,1798,96280
39,186261,BARO0,1802,96098
40,186261,BARO1,1814,96111
41,186261,BARO2,1798,96239
42,186271,BARO0,1800,96074
43,186271,BARO1,1814,96131
44,186271,BARO2,1798,96239
45,186281,BARO0,1800,96115
46,186281,BARO1,1814,96091
47,186281,BARO2,1796,96256
48,186291,BARO0,1802,96098
49,186291,BARO1,1814,96111
50,186291,BARO2,1798,96259
51,186301,BARO0,1802,96098
52,186301,BARO1,1814,96171
53,186301,BARO2,1798,96259
54,186311,BARO0,1800,96115
55,186311,BARO1,1816,96115
56,186311,BARO2,1798,96259
57,186321,BARO0,1802,96077
58,186321,BARO1,1812,96128
59,186321,BARO2,1798,96259
60,186331,BARO0,1802,96098
61,186331,BARO1,1814,96111
62,186331,BARO2,1798,96259
63,186341,BARO0,1802,96118
64,186341,BARO1,1814,96111
65,186341,BARO2,1798,96239
66,186351,BARO0,1800,96094
67,186351,BARO1,1814,96171
68,186351,BARO2,1798,96280
69,186361,BARO0,1802,96200
70,186361,BARO1,1814,96272
71,186361,BARO2,1798,96403
72,186371,BARO0,1802,96302
73,186371,BARO1,1814,96312
74,186371,BARO2,1796,96461
75,186381,BARO0,1802,96302
76,186381,BARO1,1814,96352
77,186381,BARO2,1798,96486
78,186391,BARO0,1800,96299
79,186391,BARO1,1812,96308
80,186391,BARO2,1798,96465
81,186401,BARO0,1802,96261
82,186401,BARO1,1814,96292
83,186401,BARO2,1798,96444
84,186411,BARO0,1800,96196
85,186411,BARO1,1814,96232
86,186411,BARO2,1798,96362
87,186421,BARO0,1802,96159
88,186421,BARO1,1814,96192
89,186421,BARO2,1798,96342
90,186431,BARO0,1802,96098
91,186431,BARO1,1814,96192
92,186431,BARO2,1796,96297
93,186441,BARO0,1800,96053
94,186441,BARO1,1812,96068
95,186441,BARO2,1798,96218
96,186451,BARO0,1802,95996
97,186451,BARO1,1816,96055
98,186451,BARO2,1796,96173
